datawarehouse,table_catalog,table_schema,table_name,column_name
Flipside,ethereum,beacon_chain,fact_validator_balances,state_id
Flipside,ethereum,beacon_chain,fact_validators,validator_details
Flipside,ethereum,beacon_chain,fact_validators,effective_balance
Flipside,ethereum,beacon_chain,fact_validators,activation_epoch
Flipside,ethereum,beacon_chain,fact_validators,state_id
Flipside,ethereum,beacon_chain,fact_validators,slashed
Flipside,ethereum,beacon_chain,fact_validators,withdrawal_credentials
Flipside,ethereum,beacon_chain,fact_validators,pubkey
Flipside,ethereum,beacon_chain,fact_validators,index
Flipside,ethereum,beacon_chain,fact_validators,validator_status
Flipside,ethereum,beacon_chain,fact_validators,balance
Flipside,ethereum,beacon_chain,fact_validators,block_number
Flipside,ethereum,beacon_chain,fact_validators,withdrawable_epoch
Flipside,ethereum,beacon_chain,fact_validators,exit_epoch
Flipside,ethereum,beacon_chain,fact_validators,activation_eligibility_epoch
Flipside,ethereum,beacon_chain,fact_withdrawals,withdrawal_index
Flipside,ethereum,beacon_chain,fact_withdrawals,withdrawal_amount
Flipside,ethereum,beacon_chain,fact_withdrawals,slot_timestamp
Flipside,ethereum,beacon_chain,fact_withdrawals,withdrawal_address
Flipside,ethereum,beacon_chain,fact_withdrawals,slot_number
Flipside,ethereum,beacon_chain,fact_withdrawals,epoch_number
Flipside,ethereum,beacon_chain,fact_withdrawals,validator_index
Flipside,ethereum,chainlink,dim_oracle_feeds,feed_address
Flipside,ethereum,chainlink,dim_oracle_feeds,feed_category
Flipside,ethereum,chainlink,dim_oracle_feeds,created_block_number
Flipside,ethereum,chainlink,dim_oracle_feeds,feed_added_date
Flipside,ethereum,chainlink,dim_oracle_feeds,feed_name
Flipside,ethereum,chainlink,ez_oracle_feeds,created_block_number
Flipside,ethereum,chainlink,ez_oracle_feeds,block_timestamp
Flipside,ethereum,chainlink,ez_oracle_feeds,block_number
Flipside,ethereum,chainlink,ez_oracle_feeds,latest_answer_unadj
Flipside,ethereum,chainlink,ez_oracle_feeds,feed_added_date
Flipside,ethereum,chainlink,ez_oracle_feeds,feed_address
Flipside,ethereum,chainlink,ez_oracle_feeds,feed_category
Flipside,ethereum,chainlink,ez_oracle_feeds,latest_answer_adj
Flipside,ethereum,chainlink,ez_oracle_feeds,feed_name
Flipside,ethereum,chainlink,fact_oracle_feeds,feed_address
Flipside,ethereum,chainlink,fact_oracle_feeds,block_number
Flipside,ethereum,chainlink,fact_oracle_feeds,latest_answer
Flipside,ethereum,compound,ez_asset_details,underlying_symbol
Flipside,ethereum,compound,ez_asset_details,underlying_contract_metadata
Flipside,ethereum,compound,ez_asset_details,ctoken_decimals
Flipside,ethereum,compound,ez_asset_details,underlying_name
Flipside,ethereum,compound,ez_asset_details,ctoken_name
Flipside,ethereum,compound,ez_asset_details,underlying_decimals
Flipside,ethereum,compound,ez_asset_details,underlying_asset_address
Flipside,ethereum,compound,ez_asset_details,created_block
Flipside,ethereum,compound,ez_asset_details,ctoken_address
Flipside,ethereum,compound,ez_asset_details,ctoken_symbol
Flipside,ethereum,compound,ez_asset_details,ctoken_metadata
Flipside,ethereum,compound,ez_borrows,event_index
Flipside,ethereum,compound,ez_borrows,_inserted_timestamp
Flipside,ethereum,compound,ez_borrows,_log_id
Flipside,ethereum,compound,ez_borrows,loan_amount
Flipside,ethereum,compound,ez_borrows,ctoken_symbol
Flipside,ethereum,compound,ez_borrows,block_timestamp
Flipside,ethereum,compound,ez_borrows,borrower
Flipside,ethereum,compound,ez_borrows,loan_amount_usd
Flipside,ethereum,compound,ez_borrows,block_number
Flipside,ethereum,compound,ez_borrows,tx_hash
Flipside,ethereum,compound,ez_borrows,borrows_contract_address
Flipside,ethereum,compound,ez_borrows,ctoken
Flipside,ethereum,compound,ez_borrows,borrows_contract_symbol
Flipside,ethereum,compound,ez_deposits,issued_ctokens
Flipside,ethereum,compound,ez_deposits,supplier
Flipside,ethereum,compound,ez_deposits,_inserted_timestamp
Flipside,ethereum,compound,ez_deposits,_log_id
Flipside,ethereum,compound,ez_deposits,block_timestamp
Flipside,ethereum,compound,ez_deposits,block_number
Flipside,ethereum,compound,ez_deposits,supplied_base_asset_usd
Flipside,ethereum,compound,ez_deposits,tx_hash
Flipside,ethereum,compound,ez_deposits,ctoken
Flipside,ethereum,compound,ez_deposits,supplied_base_asset
Flipside,ethereum,compound,ez_deposits,event_index
Flipside,ethereum,compound,ez_deposits,supplied_contract_addr
Flipside,ethereum,compound,ez_deposits,ctoken_symbol
Flipside,ethereum,compound,ez_deposits,supplied_symbol
Flipside,ethereum,compound,ez_liquidations,liquidation_contract_address
Flipside,ethereum,compound,ez_liquidations,_log_id
Flipside,ethereum,compound,ez_liquidations,liquidation_amount_usd
Flipside,ethereum,compound,ez_liquidations,_inserted_timestamp
Flipside,ethereum,compound,ez_liquidations,block_number
Flipside,ethereum,compound,ez_liquidations,liquidation_amount
Flipside,ethereum,compound,ez_liquidations,collateral_ctoken
Flipside,ethereum,compound,ez_liquidations,tx_hash
Flipside,ethereum,compound,ez_liquidations,collateral_symbol
Flipside,ethereum,compound,ez_liquidations,block_timestamp
Flipside,ethereum,compound,ez_liquidations,event_index
Flipside,ethereum,compound,ez_liquidations,ctokens_seized
Flipside,ethereum,compound,ez_liquidations,liquidator
Flipside,ethereum,compound,ez_liquidations,liquidation_contract_symbol
Flipside,ethereum,compound,ez_liquidations,borrower
Flipside,ethereum,compound,ez_liquidations,ctoken_symbol
Flipside,ethereum,compound,ez_liquidations,ctoken
Flipside,ethereum,compound,ez_market_stats,comp_apy_borrow
Flipside,ethereum,compound,ez_market_stats,underlying_symbol
Flipside,ethereum,compound,ez_market_stats,comp_apy_supply
Flipside,ethereum,compound,ez_market_stats,borrows_usd
Flipside,ethereum,compound,ez_market_stats,contract_name
Flipside,ethereum,compound,ez_market_stats,supply_token_amount
Flipside,ethereum,compound,ez_market_stats,supply_apy
Flipside,ethereum,compound,ez_market_stats,comp_speed_usd
Flipside,ethereum,compound,ez_market_stats,block_timestamp
Flipside,ethereum,compound,ez_market_stats,underlying_contract
Flipside,ethereum,compound,ez_market_stats,token_price
Flipside,ethereum,compound,ez_market_stats,borrows_token_amount
Flipside,ethereum,compound,ez_market_stats,comp_price
Flipside,ethereum,compound,ez_market_stats,supply_usd
Flipside,ethereum,compound,ez_market_stats,reserves_token_amount
Flipside,ethereum,compound,ez_market_stats,borrow_apy
Flipside,ethereum,compound,ez_market_stats,block_number
Flipside,ethereum,compound,ez_market_stats,ctoken_price
Flipside,ethereum,compound,ez_market_stats,comp_speed
Flipside,ethereum,compound,ez_market_stats,ctoken_address
Flipside,ethereum,compound,ez_market_stats,reserves_usd
Flipside,ethereum,compound,ez_market_stats,block_hour
Flipside,ethereum,compound,ez_redemptions,received_amount_usd
Flipside,ethereum,compound,ez_redemptions,redeemed_ctoken
Flipside,ethereum,compound,ez_redemptions,redeemer
Flipside,ethereum,compound,ez_redemptions,block_timestamp
Flipside,ethereum,compound,ez_redemptions,received_contract_symbol
Flipside,ethereum,compound,ez_redemptions,received_contract_address
Flipside,ethereum,compound,ez_redemptions,tx_hash
Flipside,ethereum,compound,ez_redemptions,received_amount
Flipside,ethereum,compound,ez_redemptions,event_index
Flipside,ethereum,compound,ez_redemptions,block_number
Flipside,ethereum,compound,ez_redemptions,ctoken_symbol
Flipside,ethereum,compound,ez_redemptions,ctoken
Flipside,ethereum,compound,ez_redemptions,_inserted_timestamp
Flipside,ethereum,compound,ez_redemptions,_log_id
Flipside,ethereum,compound,ez_repayments,repay_contract_address
Flipside,ethereum,compound,ez_repayments,borrower
Flipside,ethereum,compound,ez_repayments,payer
Flipside,ethereum,compound,ez_repayments,event_index
Flipside,ethereum,compound,ez_repayments,block_number
Flipside,ethereum,compound,ez_repayments,repay_contract_symbol
Flipside,ethereum,compound,ez_repayments,block_timestamp
Flipside,ethereum,compound,ez_repayments,_log_id
Flipside,ethereum,compound,ez_repayments,tx_hash
Flipside,ethereum,compound,ez_repayments,repayed_amount_usd
Flipside,ethereum,compound,ez_repayments,repayed_amount
Flipside,ethereum,compound,ez_repayments,ctoken
Flipside,ethereum,compound,ez_repayments,_inserted_timestamp
Flipside,ethereum,compound,ez_repayments,ctoken_symbol
Flipside,ethereum,core,dim_contract_abis,contract_address
Flipside,ethereum,core,dim_contract_abis,bytecode
Flipside,ethereum,core,dim_contract_abis,abi_source
Flipside,ethereum,core,dim_contract_abis,abi
Flipside,ethereum,core,dim_contracts,contract_metadata
Flipside,ethereum,core,dim_contracts,name
Flipside,ethereum,core,dim_contracts,symbol
Flipside,ethereum,core,dim_contracts,address
Flipside,ethereum,core,dim_contracts,decimals
Flipside,ethereum,core,dim_contracts_extended,logic_address
Flipside,ethereum,core,dim_contracts_extended,symbol
Flipside,ethereum,core,dim_contracts_extended,name
Flipside,ethereum,core,dim_contracts_extended,contract_metadata
Flipside,ethereum,core,dim_contracts_extended,block_timestamp
Flipside,ethereum,core,dim_contracts_extended,contract_address
Flipside,ethereum,core,dim_contracts_extended,creator_address
Flipside,ethereum,core,dim_contracts_extended,block_number
Flipside,ethereum,core,dim_contracts_extended,system_created_at
Flipside,ethereum,core,dim_contracts_extended,decimals
Flipside,ethereum,core,dim_contracts_extended,token_convention
Flipside,ethereum,core,dim_dates,year_end_date
Flipside,ethereum,core,dim_dates,day_of_year
Flipside,ethereum,core,dim_dates,prior_year_week_of_year
Flipside,ethereum,core,dim_dates,month_name
Flipside,ethereum,core,dim_dates,iso_week_of_year
Flipside,ethereum,core,dim_dates,quarter_end_date
Flipside,ethereum,core,dim_dates,day_of_week_name_short
Flipside,ethereum,core,dim_dates,prior_year_date_day
Flipside,ethereum,core,dim_dates,quarter_of_year
Flipside,ethereum,core,dim_dates,prior_year_iso_week_start_date
Flipside,ethereum,core,dim_dates,prior_date_day
Flipside,ethereum,core,dim_dates,month_end_date
Flipside,ethereum,core,dim_dates,next_date_day
Flipside,ethereum,core,dim_dates,prior_year_week_start_date
Flipside,ethereum,core,dim_dates,prior_year_month_start_date
Flipside,ethereum,core,dim_dates,year_number
Flipside,ethereum,core,dim_dates,prior_year_over_year_date_day
Flipside,ethereum,core,dim_dates,day_of_week_name
Flipside,ethereum,core,dim_dates,prior_year_month_end_date
Flipside,ethereum,core,dim_dates,date_day
Flipside,ethereum,core,dim_dates,month_of_year
Flipside,ethereum,core,dim_dates,day_of_month
Flipside,ethereum,core,dim_dates,week_end_date
Flipside,ethereum,core,dim_dates,quarter_start_date
Flipside,ethereum,core,dim_dates,week_of_year
Flipside,ethereum,core,dim_dates,prior_year_iso_week_of_year
Flipside,ethereum,core,dim_dates,day_of_week
Flipside,ethereum,core,dim_dates,iso_week_start_date
Flipside,ethereum,core,dim_dates,prior_year_iso_week_end_date
Flipside,ethereum,core,dim_dates,month_start_date
Flipside,ethereum,core,dim_dates,year_start_date
Flipside,ethereum,core,dim_dates,month_name_short
Flipside,ethereum,core,dim_dates,day_of_week_iso
Flipside,ethereum,core,dim_dates,iso_week_end_date
Flipside,ethereum,core,dim_dates,week_start_date
Flipside,ethereum,core,dim_dates,prior_year_week_end_date
Flipside,ethereum,core,dim_dex_liquidity_pools,token0_decimals
Flipside,ethereum,core,dim_dex_liquidity_pools,platform
Flipside,ethereum,core,dim_dex_liquidity_pools,creation_tx
Flipside,ethereum,core,dim_dex_liquidity_pools,token1_symbol
Flipside,ethereum,core,dim_dex_liquidity_pools,creation_block
Flipside,ethereum,core,dim_dex_liquidity_pools,token1_decimals
Flipside,ethereum,core,dim_dex_liquidity_pools,factory_address
Flipside,ethereum,core,dim_dex_liquidity_pools,creation_time
Flipside,ethereum,core,dim_dex_liquidity_pools,pool_name
Flipside,ethereum,core,dim_dex_liquidity_pools,token1
Flipside,ethereum,core,dim_dex_liquidity_pools,token0_symbol
Flipside,ethereum,core,dim_dex_liquidity_pools,token0
Flipside,ethereum,core,dim_dex_liquidity_pools,tokens
Flipside,ethereum,core,dim_dex_liquidity_pools,pool_address
Flipside,ethereum,core,dim_event_signatures,text_signature
Flipside,ethereum,core,dim_event_signatures,id
Flipside,ethereum,core,dim_event_signatures,hex_signature
Flipside,ethereum,core,dim_function_signatures,id
Flipside,ethereum,core,dim_function_signatures,bytes_signature
Flipside,ethereum,core,dim_function_signatures,text_signature
Flipside,ethereum,core,dim_labels,creator
Flipside,ethereum,core,dim_labels,blockchain
Flipside,ethereum,core,dim_labels,label_subtype
Flipside,ethereum,core,dim_labels,address_name
Flipside,ethereum,core,dim_labels,address
Flipside,ethereum,core,dim_labels,label
Flipside,ethereum,core,dim_labels,label_type
Flipside,ethereum,core,dim_nft_metadata,creator_address
Flipside,ethereum,core,dim_nft_metadata,commission_rate
Flipside,ethereum,core,dim_nft_metadata,contract_address
Flipside,ethereum,core,dim_nft_metadata,blockchain
Flipside,ethereum,core,dim_nft_metadata,token_metadata
Flipside,ethereum,core,dim_nft_metadata,project_name
Flipside,ethereum,core,dim_nft_metadata,creator_name
Flipside,ethereum,core,dim_nft_metadata,contract_name
Flipside,ethereum,core,dim_nft_metadata,token_id
Flipside,ethereum,core,dim_nft_metadata,image_url
Flipside,ethereum,core,dim_nft_metadata,created_at_tx_hash
Flipside,ethereum,core,dim_nft_metadata,token_metadata_uri
Flipside,ethereum,core,dim_nft_metadata,created_at_timestamp
Flipside,ethereum,core,dim_nft_metadata,created_at_block_number
Flipside,ethereum,core,dim_nft_metadata,token_name
Flipside,ethereum,core,ez_balance_deltas,bal_delta_unadj
Flipside,ethereum,core,ez_balance_deltas,prev_bal
Flipside,ethereum,core,ez_balance_deltas,prev_bal_usd
Flipside,ethereum,core,ez_balance_deltas,current_bal_unadj
Flipside,ethereum,core,ez_balance_deltas,symbol
Flipside,ethereum,core,ez_balance_deltas,bal_delta_usd
Flipside,ethereum,core,ez_balance_deltas,current_bal_usd
Flipside,ethereum,core,ez_balance_deltas,block_timestamp
Flipside,ethereum,core,ez_balance_deltas,bal_delta
Flipside,ethereum,core,ez_balance_deltas,user_address
Flipside,ethereum,core,ez_balance_deltas,prev_bal_unadj
Flipside,ethereum,core,ez_balance_deltas,block_number
Flipside,ethereum,core,ez_balance_deltas,has_price
Flipside,ethereum,core,ez_balance_deltas,has_decimal
Flipside,ethereum,core,ez_balance_deltas,contract_address
Flipside,ethereum,core,ez_balance_deltas,decimals
Flipside,ethereum,core,ez_balance_deltas,current_bal
Flipside,ethereum,core,ez_balance_deltas,token_name
Flipside,ethereum,core,ez_current_balances,usd_value_now
Flipside,ethereum,core,ez_current_balances,user_address
Flipside,ethereum,core,ez_current_balances,last_recorded_price
Flipside,ethereum,core,ez_current_balances,has_decimal
Flipside,ethereum,core,ez_current_balances,current_bal_unadj
Flipside,ethereum,core,ez_current_balances,has_price
Flipside,ethereum,core,ez_current_balances,last_activity_block_timestamp
Flipside,ethereum,core,ez_current_balances,contract_address
Flipside,ethereum,core,ez_current_balances,symbol
Flipside,ethereum,core,ez_current_balances,usd_value_last_activity
Flipside,ethereum,core,ez_current_balances,decimals
Flipside,ethereum,core,ez_current_balances,current_bal
Flipside,ethereum,core,ez_current_balances,token_name
Flipside,ethereum,core,ez_current_balances,last_activity_block
Flipside,ethereum,core,ez_decoded_event_logs,tx_hash
Flipside,ethereum,core,ez_decoded_event_logs,full_decoded_log
Flipside,ethereum,core,ez_decoded_event_logs,event_index
Flipside,ethereum,core,ez_decoded_event_logs,event_name
Flipside,ethereum,core,ez_decoded_event_logs,origin_function_signature
Flipside,ethereum,core,ez_decoded_event_logs,origin_from_address
Flipside,ethereum,core,ez_decoded_event_logs,contract_address
Flipside,ethereum,core,ez_decoded_event_logs,topics
Flipside,ethereum,core,ez_decoded_event_logs,data
Flipside,ethereum,core,ez_decoded_event_logs,block_timestamp
Flipside,ethereum,core,ez_decoded_event_logs,tx_status
Flipside,ethereum,core,ez_decoded_event_logs,contract_name
Flipside,ethereum,core,ez_decoded_event_logs,block_number
Flipside,ethereum,core,ez_decoded_event_logs,origin_to_address
Flipside,ethereum,core,ez_decoded_event_logs,event_removed
Flipside,ethereum,core,ez_decoded_event_logs,decoded_log
Flipside,ethereum,core,ez_dex_swaps,origin_function_signature
Flipside,ethereum,core,ez_dex_swaps,tx_hash
Flipside,ethereum,core,ez_dex_swaps,tx_to
Flipside,ethereum,core,ez_dex_swaps,token_out
Flipside,ethereum,core,ez_dex_swaps,sender
Flipside,ethereum,core,ez_dex_swaps,origin_to_address
Flipside,ethereum,core,ez_dex_swaps,block_timestamp
Flipside,ethereum,core,ez_dex_swaps,_log_id
Flipside,ethereum,core,ez_dex_swaps,pool_name
Flipside,ethereum,core,ez_dex_swaps,symbol_out
Flipside,ethereum,core,ez_dex_swaps,amount_in_usd
Flipside,ethereum,core,ez_dex_swaps,token_in
Flipside,ethereum,core,ez_dex_swaps,platform
Flipside,ethereum,core,ez_dex_swaps,origin_from_address
Flipside,ethereum,core,ez_dex_swaps,amount_in
Flipside,ethereum,core,ez_dex_swaps,event_name
Flipside,ethereum,core,ez_dex_swaps,block_number
Flipside,ethereum,core,ez_dex_swaps,amount_out_usd
Flipside,ethereum,core,ez_dex_swaps,symbol_in
Flipside,ethereum,core,ez_dex_swaps,amount_out
Flipside,ethereum,core,ez_dex_swaps,event_index
Flipside,ethereum,core,ez_dex_swaps,contract_address
Flipside,ethereum,core,ez_eth_transfers,amount
Flipside,ethereum,core,ez_eth_transfers,origin_from_address
Flipside,ethereum,core,ez_eth_transfers,eth_from_address
Flipside,ethereum,core,ez_eth_transfers,_call_id
Flipside,ethereum,core,ez_eth_transfers,origin_function_signature
Flipside,ethereum,core,ez_eth_transfers,identifier
Flipside,ethereum,core,ez_eth_transfers,eth_to_address
Flipside,ethereum,core,ez_eth_transfers,block_number
Flipside,ethereum,core,ez_eth_transfers,tx_hash
Flipside,ethereum,core,ez_eth_transfers,_inserted_timestamp
Flipside,ethereum,core,ez_eth_transfers,origin_to_address
Flipside,ethereum,core,ez_eth_transfers,amount_usd
Flipside,ethereum,core,ez_eth_transfers,block_timestamp
Flipside,ethereum,core,ez_nft_mints,token_metadata
Flipside,ethereum,core,ez_nft_mints,tx_fee
Flipside,ethereum,core,ez_nft_mints,nft_count
Flipside,ethereum,core,ez_nft_mints,nft_to_address
Flipside,ethereum,core,ez_nft_mints,event_type
Flipside,ethereum,core,ez_nft_mints,_inserted_timestamp
Flipside,ethereum,core,ez_nft_mints,mint_price_usd
Flipside,ethereum,core,ez_nft_mints,nft_address
Flipside,ethereum,core,ez_nft_mints,amount_usd
Flipside,ethereum,core,ez_nft_mints,erc1155_value
Flipside,ethereum,core,ez_nft_mints,block_timestamp
Flipside,ethereum,core,ez_nft_mints,tx_hash
Flipside,ethereum,core,ez_nft_mints,_log_id
Flipside,ethereum,core,ez_nft_mints,mint_price_tokens
Flipside,ethereum,core,ez_nft_mints,tokenid
Flipside,ethereum,core,ez_nft_mints,nft_from_address
Flipside,ethereum,core,ez_nft_mints,mint_token_address
Flipside,ethereum,core,ez_nft_mints,mint_price_tokens_usd
Flipside,ethereum,core,ez_nft_mints,block_number
Flipside,ethereum,core,ez_nft_mints,mint_token_symbol
Flipside,ethereum,core,ez_nft_mints,project_name
Flipside,ethereum,core,ez_nft_mints,mint_price_eth
Flipside,ethereum,core,ez_nft_mints,amount
Flipside,ethereum,core,ez_nft_sales,origin_function_signature
Flipside,ethereum,core,ez_nft_sales,currency_symbol
Flipside,ethereum,core,ez_nft_sales,platform_fee
Flipside,ethereum,core,ez_nft_sales,total_fees_usd
Flipside,ethereum,core,ez_nft_sales,creator_fee_usd
Flipside,ethereum,core,ez_nft_sales,tx_fee
Flipside,ethereum,core,ez_nft_sales,block_timestamp
Flipside,ethereum,core,ez_nft_sales,tx_fee_usd
Flipside,ethereum,core,ez_nft_sales,project_name
Flipside,ethereum,core,ez_nft_sales,total_fees
Flipside,ethereum,core,ez_nft_sales,platform_fee_usd
Flipside,ethereum,core,ez_nft_sales,tokenid
Flipside,ethereum,core,ez_nft_sales,creator_fee
Flipside,ethereum,core,ez_nft_sales,block_number
Flipside,ethereum,core,ez_nft_sales,aggregator_name
Flipside,ethereum,core,ez_nft_sales,price_usd
Flipside,ethereum,core,ez_nft_sales,price
Flipside,ethereum,core,ez_nft_sales,erc1155_value
Flipside,ethereum,core,ez_nft_sales,seller_address
Flipside,ethereum,core,ez_nft_sales,currency_address
Flipside,ethereum,core,ez_nft_sales,origin_to_address
Flipside,ethereum,core,ez_nft_sales,nft_address
Flipside,ethereum,core,ez_nft_sales,event_type
Flipside,ethereum,core,ez_nft_sales,platform_address
Flipside,ethereum,core,ez_nft_sales,platform_name
Flipside,ethereum,core,ez_nft_sales,buyer_address
Flipside,ethereum,core,ez_nft_sales,platform_exchange_version
Flipside,ethereum,core,ez_nft_sales,tx_hash
Flipside,ethereum,core,ez_nft_sales,token_metadata
Flipside,ethereum,core,ez_nft_sales,origin_from_address
Flipside,ethereum,core,ez_nft_transfers,nft_to_address
Flipside,ethereum,core,ez_nft_transfers,erc1155_value
Flipside,ethereum,core,ez_nft_transfers,block_timestamp
Flipside,ethereum,core,ez_nft_transfers,project_name
Flipside,ethereum,core,ez_nft_transfers,event_type
Flipside,ethereum,core,ez_nft_transfers,event_index
Flipside,ethereum,core,ez_nft_transfers,tx_hash
Flipside,ethereum,core,ez_nft_transfers,tokenid
Flipside,ethereum,core,ez_nft_transfers,nft_address
Flipside,ethereum,core,ez_nft_transfers,block_number
Flipside,ethereum,core,ez_nft_transfers,token_metadata
Flipside,ethereum,core,ez_nft_transfers,nft_from_address
Flipside,ethereum,core,ez_snapshot,quorum
Flipside,ethereum,core,ez_snapshot,voter
Flipside,ethereum,core,ez_snapshot,proposal_start_time
Flipside,ethereum,core,ez_snapshot,delay
Flipside,ethereum,core,ez_snapshot,proposal_id
Flipside,ethereum,core,ez_snapshot,id
Flipside,ethereum,core,ez_snapshot,proposal_end_time
Flipside,ethereum,core,ez_snapshot,vote_timestamp
Flipside,ethereum,core,ez_snapshot,vote_option
Flipside,ethereum,core,ez_snapshot,voting_type
Flipside,ethereum,core,ez_snapshot,proposal_text
Flipside,ethereum,core,ez_snapshot,voting_power
Flipside,ethereum,core,ez_snapshot,choices
Flipside,ethereum,core,ez_snapshot,proposal_author
Flipside,ethereum,core,ez_snapshot,proposal_title
Flipside,ethereum,core,ez_snapshot,space_id
Flipside,ethereum,core,ez_snapshot,network
Flipside,ethereum,core,ez_snapshot,voting_period
Flipside,ethereum,core,ez_token_transfers,symbol
Flipside,ethereum,core,ez_token_transfers,from_address
Flipside,ethereum,core,ez_token_transfers,origin_to_address
Flipside,ethereum,core,ez_token_transfers,_log_id
Flipside,ethereum,core,ez_token_transfers,amount_usd
Flipside,ethereum,core,ez_token_transfers,amount
Flipside,ethereum,core,ez_token_transfers,_inserted_timestamp
Flipside,ethereum,core,ez_token_transfers,block_timestamp
Flipside,ethereum,core,ez_token_transfers,raw_amount
Flipside,ethereum,core,ez_token_transfers,tx_hash
Flipside,ethereum,core,ez_token_transfers,to_address
Flipside,ethereum,core,ez_token_transfers,contract_address
Flipside,ethereum,core,ez_token_transfers,origin_from_address
Flipside,ethereum,core,ez_token_transfers,block_number
Flipside,ethereum,core,ez_token_transfers,has_price
Flipside,ethereum,core,ez_token_transfers,token_price
Flipside,ethereum,core,ez_token_transfers,decimals
Flipside,ethereum,core,ez_token_transfers,origin_function_signature
Flipside,ethereum,core,ez_token_transfers,has_decimal
Flipside,ethereum,core,fact_blocks,blockchain
Flipside,ethereum,core,fact_blocks,extra_data
Flipside,ethereum,core,fact_blocks,hash
Flipside,ethereum,core,fact_blocks,difficulty
Flipside,ethereum,core,fact_blocks,network
Flipside,ethereum,core,fact_blocks,block_header_json
Flipside,ethereum,core,fact_blocks,size
Flipside,ethereum,core,fact_blocks,uncle_blocks
Flipside,ethereum,core,fact_blocks,miner
Flipside,ethereum,core,fact_blocks,block_timestamp
Flipside,ethereum,core,fact_blocks,sha3_uncles
Flipside,ethereum,core,fact_blocks,gas_limit
Flipside,ethereum,core,fact_blocks,total_difficulty
Flipside,ethereum,core,fact_blocks,block_number
Flipside,ethereum,core,fact_blocks,receipts_root
Flipside,ethereum,core,fact_blocks,parent_hash
Flipside,ethereum,core,fact_blocks,gas_used
Flipside,ethereum,core,fact_blocks,nonce
Flipside,ethereum,core,fact_blocks,tx_count
Flipside,ethereum,core,fact_contract_reads,block_number
Flipside,ethereum,core,fact_contract_reads,segmented_output
Flipside,ethereum,core,fact_contract_reads,function_signature
Flipside,ethereum,core,fact_contract_reads,function_input
Flipside,ethereum,core,fact_contract_reads,read_output
Flipside,ethereum,core,fact_contract_reads,contract_address
Flipside,ethereum,core,fact_decoded_event_logs,block_timestamp
Flipside,ethereum,core,fact_decoded_event_logs,event_index
Flipside,ethereum,core,fact_decoded_event_logs,tx_hash
Flipside,ethereum,core,fact_decoded_event_logs,block_number
Flipside,ethereum,core,fact_decoded_event_logs,event_name
Flipside,ethereum,core,fact_decoded_event_logs,full_decoded_log
Flipside,ethereum,core,fact_decoded_event_logs,contract_address
Flipside,ethereum,core,fact_decoded_event_logs,decoded_log
Flipside,ethereum,core,fact_dex_pool_daily_reads,date
Flipside,ethereum,core,fact_dex_pool_daily_reads,block_number
Flipside,ethereum,core,fact_dex_pool_daily_reads,balance_of_slp_staked
Flipside,ethereum,core,fact_dex_pool_daily_reads,contract_address
Flipside,ethereum,core,fact_dex_pool_daily_reads,total_supply_of_slp
Flipside,ethereum,core,fact_dex_pool_daily_reads,id
Flipside,ethereum,core,fact_dex_pool_weekly_reads,contract_address
Flipside,ethereum,core,fact_dex_pool_weekly_reads,date
Flipside,ethereum,core,fact_dex_pool_weekly_reads,function_signature
Flipside,ethereum,core,fact_dex_pool_weekly_reads,allocation_points
Flipside,ethereum,core,fact_dex_pool_weekly_reads,function_name
Flipside,ethereum,core,fact_dex_pool_weekly_reads,block_number
Flipside,ethereum,core,fact_dex_pool_weekly_reads,pool_address
Flipside,ethereum,core,fact_dex_pool_weekly_reads,pid
Flipside,ethereum,core,fact_eth_balances,block_timestamp
Flipside,ethereum,core,fact_eth_balances,balance
Flipside,ethereum,core,fact_eth_balances,block_number
Flipside,ethereum,core,fact_eth_balances,user_address
Flipside,ethereum,core,fact_event_logs,contract_address
Flipside,ethereum,core,fact_event_logs,event_removed
Flipside,ethereum,core,fact_event_logs,tx_status
Flipside,ethereum,core,fact_event_logs,_log_id
Flipside,ethereum,core,fact_event_logs,tx_hash
Flipside,ethereum,core,fact_event_logs,block_number
Flipside,ethereum,core,fact_event_logs,origin_function_signature
Flipside,ethereum,core,fact_event_logs,origin_from_address
Flipside,ethereum,core,fact_event_logs,origin_to_address
Flipside,ethereum,core,fact_event_logs,event_index
Flipside,ethereum,core,fact_event_logs,block_timestamp
Flipside,ethereum,core,fact_event_logs,data
Flipside,ethereum,core,fact_event_logs,topics
Flipside,ethereum,core,fact_hourly_token_prices,is_imputed
Flipside,ethereum,core,fact_hourly_token_prices,symbol
Flipside,ethereum,core,fact_hourly_token_prices,token_address
Flipside,ethereum,core,fact_hourly_token_prices,price
Flipside,ethereum,core,fact_hourly_token_prices,decimals
Flipside,ethereum,core,fact_hourly_token_prices,hour
Flipside,ethereum,core,fact_token_balances,block_number
Flipside,ethereum,core,fact_token_balances,user_address
Flipside,ethereum,core,fact_token_balances,contract_address
Flipside,ethereum,core,fact_token_balances,balance
Flipside,ethereum,core,fact_token_balances,block_timestamp
Flipside,ethereum,core,fact_token_transfers,origin_function_signature
Flipside,ethereum,core,fact_token_transfers,origin_to_address
Flipside,ethereum,core,fact_token_transfers,origin_from_address
Flipside,ethereum,core,fact_token_transfers,raw_amount
Flipside,ethereum,core,fact_token_transfers,block_number
Flipside,ethereum,core,fact_token_transfers,from_address
